Product_ID,Category,Sub_Category,Product_Name,Price
OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,561.0
"OFF-AR-10002053,Office Supplies,Art,""Premium Writing Pencils, Soft, #2 by Central Association for the Blind"",291.0"
OFF-AR-10002067,Office Supplies,Art,Newell 334,33.0
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,880.0
OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,909.0
OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,754.0
OFF-AR-10002255,Office Supplies,Art,Newell 346,876.0
"OFF-AR-10002257,Office Supplies,Art,""Eldon Spacemaker Box, Quick-Snap Lid, Clear"",220.0"
OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,294.0
OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,135.0
OFF-AR-10002375,Office Supplies,Art,Newell 351,758.0
"OFF-AR-10002399,Office Supplies,Art,""Dixon Prang Watercolor Pencils, 10-Color Set with Brush"",57.0"
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,353.0
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,177.0
OFF-AR-10002578,Office Supplies,Art,Newell 335,779.0
OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,546.0
"OFF-AR-10002671,Office Supplies,Art,""Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige"",843.0"
OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,387.0
OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,907.0
OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,203.0
OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,776.0
OFF-AR-10002833,Office Supplies,Art,Newell 322,30.0
OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,393.0
OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,734.0
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,440.0
OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,202.0
OFF-AR-10003056,Office Supplies,Art,Newell 341,982.0
OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,765.0
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,724.0
OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,726.0
OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,47.0
OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,878.0
OFF-AR-10003190,Office Supplies,Art,Newell 32,264.0
OFF-AR-10003217,Office Supplies,Art,Newell 316,401.0
OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,975.0
"OFF-AR-10003338,Office Supplies,Art,""Eberhard Faber 3 1/2"""" Golf Pencils"",353.0"
"OFF-AR-10003373,Office Supplies,Art,""Boston School Pro Electric Pencil Sharpener, 1670"",938.0"
OFF-AR-10003394,Office Supplies,Art,Newell 332,960.0
"OFF-AR-10003405,Office Supplies,Art,""Dixon My First Ticonderoga Pencil, #2"",829.0"
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,926.0
OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,975.0
"OFF-AR-10003478,Office Supplies,Art,""Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"",272.0"
OFF-AR-10003481,Office Supplies,Art,Newell 348,50.0
OFF-AR-10003504,Office Supplies,Art,Newell 347,686.0
OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,702.0
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,755.0
"OFF-AR-10003582,Office Supplies,Art,""Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"",989.0"
"OFF-AR-10003602,Office Supplies,Art,""Quartet Omega Colored Chalk, 12/Pack"",538.0"
OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,746.0
OFF-AR-10003651,Office Supplies,Art,Newell 350,957.0
OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,123.0
OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,761.0
OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,522.0
OFF-AR-10003732,Office Supplies,Art,Newell 333,876.0
OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,532.0
"OFF-AR-10003759,Office Supplies,Art,""Crayola Anti Dust Chalk, 12/Pack"",795.0"
OFF-AR-10003770,Office Supplies,Art,Newell 340,876.0
OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,157.0
OFF-AR-10003811,Office Supplies,Art,Newell 327,721.0
OFF-AR-10003829,Office Supplies,Art,Newell 35,8.0
OFF-AR-10003856,Office Supplies,Art,Newell 344,470.0
"OFF-AR-10003876,Office Supplies,Art,""Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink"",122.0"
"OFF-AR-10003896,Office Supplies,Art,""Stride Job 150 Highlighters, Chisel Tip, Assorted Colors"",427.0"
OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,502.0
OFF-AR-10003958,Office Supplies,Art,Newell 337,259.0
OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,547.0
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,612.0
OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,185.0
"OFF-AR-10004027,Office Supplies,Art,""Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box"",987.0"
"OFF-AR-10004042,Office Supplies,Art,""BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain"",630.0"
OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,971.0
OFF-AR-10004078,Office Supplies,Art,Newell 312,45.0
"OFF-AR-10004165,Office Supplies,Art,""Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow"",792.0"
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,465.0
OFF-AR-10004269,Office Supplies,Art,Newell 31,39.0
OFF-AR-10004272,Office Supplies,Art,Newell 308,537.0
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,233.0
OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,448.0
OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,653.0
"OFF-AR-10004511,Office Supplies,Art,""Sanford Colorific Scented Colored Pencils, 12/Pack"",968.0"
OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,912.0
"OFF-AR-10004587,Office Supplies,Art,""Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606"",262.0"
OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,12.0
OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,878.0
"OFF-AR-10004685,Office Supplies,Art,""Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set"",427.0"
OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,911.0
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,92.0
OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,679.0
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,232.0
OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,787.0
OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,805.0
OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,597.0
OFF-AR-10004956,Office Supplies,Art,Newell 33,513.0
OFF-AR-10004974,Office Supplies,Art,Newell 342,350.0
OFF-AR-10004999,Office Supplies,Art,Newell 315,540.0
OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,835.0
"OFF-BI-10000042,Office Supplies,Binders,""Pressboard Data Binder, Crimson, 12"""" X 8 1/2"""""",178.0"
"OFF-BI-10000050,Office Supplies,Binders,""Angle-D Binders with Locking Rings, Label Holders"",689.0"
"OFF-BI-10000069,Office Supplies,Binders,""GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"",780.0"
OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,496.0
OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,851.0
OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,927.0
OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,334.0
"OFF-BI-10000174,Office Supplies,Binders,""Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"",144.0"
"OFF-BI-10000201,Office Supplies,Binders,""Avery Triangle Shaped Sheet Lifters, Black, 2/Pack"",687.0"
"OFF-BI-10000216,Office Supplies,Binders,""Mead 1st Gear 2"""" Zipper Binder, Asst. Colors"",740.0"
"OFF-BI-10000279,Office Supplies,Binders,""Acco Recycled 2"""" Capacity Laser Printer Hanging Data Binders"",593.0"
OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,896.0
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,985.0
"OFF-BI-10000309,Office Supplies,Binders,""GBC Twin Loop Wire Binding Elements, 9/16"""" Spine, Black"",108.0"
OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,192.0
OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,78.0
"OFF-BI-10000343,Office Supplies,Binders,""Pressboard Covers with Storage Hooks, 9 1/2"""" x 11"""", Light Blue"",864.0"
OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,703.0
OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,140.0
OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,144.0
OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,373.0
OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,347.0
OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,271.0
"OFF-BI-10000605,Office Supplies,Binders,""Acco Pressboard Covers with Storage Hooks, 9 1/2"""" x 11"""", Executive Red"",600.0"
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,229.0
OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,870.0
OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,391.0
OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,120.0
OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,100.0
"OFF-BI-10000822,Office Supplies,Binders,""Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"""" X 11"""""",867.0"
OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,6.0
OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,914.0
OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,887.0
"OFF-BI-10000948,Office Supplies,Binders,""GBC Laser Imprintable Binding System Covers, Desert Sand"",736.0"
"OFF-BI-10000962,Office Supplies,Binders,""Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"""" X 14"""" 7/8"""""",213.0"
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,313.0
OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,834.0
OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,219.0
OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,222.0
"OFF-BI-10001072,Office Supplies,Binders,""GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"",522.0"
"OFF-BI-10001078,Office Supplies,Binders,""Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"""" X 11"""""",575.0"
OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,336.0
OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,807.0
"OFF-BI-10001107,Office Supplies,Binders,""GBC White Gloss Covers, Plain Front"",454.0"
"OFF-BI-10001116,Office Supplies,Binders,""Wilson Jones 1"""" Hanging DublLock Ring Binders"",903.0"
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,73.0
"OFF-BI-10001132,Office Supplies,Binders,""Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"""" X 11"""""",910.0"
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,29.0
OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,967.0
"OFF-BI-10001196,Office Supplies,Binders,""Avery Flip-Chart Easel Binder, Black"",235.0"
OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,694.0
"OFF-BI-10001267,Office Supplies,Binders,""Universal Recycled Hanging Pressboard Report Binders, Letter Size"",758.0"
OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,758.0
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,309.0
OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,157.0
OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,723.0
OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,616.0
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,5.0
"OFF-BI-10001525,Office Supplies,Binders,""Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Executive Red"",706.0"
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,378.0
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,921.0
OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,568.0
"OFF-BI-10001597,Office Supplies,Binders,""Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"""", Blue"",394.0"
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,104.0
"OFF-BI-10001628,Office Supplies,Binders,""Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"""" Capacity"",411.0"
OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,198.0
OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,569.0
OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,779.0
OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,480.0
OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,405.0
OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,985.0
OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,564.0
OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,18.0
OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,626.0
"OFF-BI-10001759,Office Supplies,Binders,""Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Dark Blue"",966.0"
OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,42.0
OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,269.0
OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,595.0
"OFF-BI-10001900,Office Supplies,Binders,""DXL Angle-View Binders with Locking Rings, Black"",53.0"
OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,46.0
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,978.0
OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,769.0
OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,804.0
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,913.0
OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,713.0
OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,307.0
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,130.0
OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,809.0
OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,234.0
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,766.0
"OFF-BI-10002103,Office Supplies,Binders,""Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"",34.0"
"OFF-BI-10002133,Office Supplies,Binders,""Wilson Jones Elliptical Ring 3 1/2"""" Capacity Binders, 800 sheets"",500.0"
OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,559.0
OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,26.0
"OFF-BI-10002215,Office Supplies,Binders,""Wilson Jones Hanging View Binder, White, 1"""""",819.0"
"OFF-BI-10002225,Office Supplies,Binders,""Square Ring Data Binders, Rigid 75 Pt. Covers, 11"""" x 14-7/8"""""",136.0"
OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD Binder With Locking Rings,55.0
OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,887.0
OFF-BI-10002393,Office Supplies,Binders,Binder Posts,258.0
OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,865.0
OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,923.0
"OFF-BI-10002429,Office Supplies,Binders,""Premier Elliptical Ring Binder, Black"",233.0"
OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,183.0
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,162.0
OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,744.0
OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,490.0
"OFF-BI-10002571,Office Supplies,Binders,""Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""""",743.0"
OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,112.0
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,459.0
OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,939.0
OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,526.0
"OFF-BI-10002794,Office Supplies,Binders,""Avery Trapezoid Ring Binder, 3"""" Capacity, Black, 1040 sheets"",984.0"
"OFF-BI-10002799,Office Supplies,Binders,""SlimView Poly Binder, 3/8"""""",364.0"
OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,744.0
OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,752.0
OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,400.0
OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,616.0
"OFF-BI-10002854,Office Supplies,Binders,""Performers Binder/Pad Holder, Black"",127.0"
OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,404.0
"OFF-BI-10002897,Office Supplies,Binders,""Black Avery Memo-Size 3-Ring Binder, 5 1/2"""" x 8 1/2"""""",879.0"
"OFF-BI-10002931,Office Supplies,Binders,""Avery Trapezoid Extra Heavy Duty 4"""" Binders"",245.0"
OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,579.0
OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,57.0
OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,578.0
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,567.0
"OFF-BI-10003007,Office Supplies,Binders,""Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"""" x 11"""""",907.0"
OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,892.0
OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,635.0
OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,452.0
OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,416.0
"OFF-BI-10003274,Office Supplies,Binders,""Avery Durable Slant Ring Binders, No Labels"",3.0"
OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,792.0
OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,155.0
OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,615.0
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,353.0
OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,657.0
OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,679.0
"OFF-BI-10003429,Office Supplies,Binders,""Cardinal HOLDit! Binder Insert Strips,Extra Strips"",718.0"
OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,127.0
OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,62.0
OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,746.0
OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,868.0
OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,852.0
OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,628.0
OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,445.0
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,311.0
OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,113.0
"OFF-BI-10003676,Office Supplies,Binders,""GBC Standard Recycled Report Covers, Clear Plastic Sheets"",325.0"
OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,443.0
"OFF-BI-10003694,Office Supplies,Binders,""Avery 3 1/2"""" Diskette Storage Pages, 10/Pack"",153.0"
OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,444.0
"OFF-BI-10003708,Office Supplies,Binders,""Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""""",339.0"
"OFF-BI-10003712,Office Supplies,Binders,""Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Light Blue"",607.0"
OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,996.0
OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,601.0
OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,67.0
OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,544.0
"OFF-BI-10003876,Office Supplies,Binders,""Green Canvas Binder for 8-1/2"""" x 14"""" Sheets"",311.0"
OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,259.0
OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,282.0
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,271.0
"OFF-BI-10003981,Office Supplies,Binders,""Avery Durable Plastic 1"""" Binders"",436.0"
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,117.0
OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',329.0
OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,622.0
OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,133.0
OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,287.0
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,682.0
OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,61.0
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,70.0
OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,175.0
OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,475.0
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,445.0
OFF-BI-10004182,Office Supplies,Binders,Economy Binders,881.0
OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,76.0
"OFF-BI-10004209,Office Supplies,Binders,""Fellowes Twister Kit, Gray/Clear, 3/pkg"",370.0"
OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,230.0
OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,409.0
"OFF-BI-10004233,Office Supplies,Binders,""GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"""" x 11"""""",757.0"
"OFF-BI-10004236,Office Supplies,Binders,""XtraLife ClearVue Slant-D Ring Binder, White, 3"""""",387.0"
OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,81.0
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,46.0
"OFF-BI-10004330,Office Supplies,Binders,""GBC Velobind Prepunched Cover Sets, Regency Series"",395.0"
OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,916.0
OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,67.0
OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,200.0
"OFF-BI-10004410,Office Supplies,Binders,""C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"",241.0"
OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,544.0
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,887.0
OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,232.0
OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,579.0
OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,955.0
OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,469.0
OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,792.0
OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,429.0
OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,597.0
OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,357.0
OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,250.0
OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,467.0
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,307.0
